s,z_orig,r_orig,z_smooth,r_smooth,dr_orig,dz_orig,dr_smooth,dz_smooth,curvature_orig,curvature_smooth
321.290782,227.964931,251.702632,227.966992,251.617124,0.001240,0.999999,0.010745,0.999682,0.00045080,0.00094496
322.252660,228.926809,251.703616,228.928582,251.627011,0.000852,1.000000,0.009798,0.999719,0.00035970,0.00102553
323.214538,229.888686,251.704270,229.890207,251.635977,0.000548,1.000000,0.008861,0.999755,0.00027673,0.00092506
324.176415,230.850563,251.704670,230.851863,251.644086,0.000319,1.000000,0.008015,0.999786,0.00020185,0.00083490
325.138292,231.812441,251.704884,231.813550,251.651367,0.000159,1.000000,0.007080,0.999818,0.00013501,0.00111047
326.100170,232.774318,251.704976,232.775266,251.657744,0.000060,1.000000,0.006263,0.999845,0.00007634,0.00058954
327.062047,233.736195,251.704999,233.737004,251.663485,0.000012,1.000000,0.005663,0.999864,0.00003077,0.00065759
328.023925,234.698073,251.705000,234.698759,251.668639,0.000000,1.000000,0.005062,0.999883,0.00000645,0.00059343
328.985802,235.659950,251.705000,235.660531,251.673250,0.000000,1.000000,0.004544,0.999898,0.00000023,0.00048308
329.947679,236.621827,251.705000,236.622318,251.677360,0.000000,1.000000,0.003963,0.999914,0.00000000,0.00072656
330.909557,237.583705,251.705000,237.584121,251.680895,0.000000,1.000000,0.003448,0.999928,0.00000000,0.00034382
331.871434,238.545582,251.705000,238.545933,251.684044,0.000000,1.000000,0.003091,0.999937,0.00000000,0.00039802
332.833311,239.507459,251.705000,239.507755,251.686841,0.000000,1.000000,0.002731,0.999947,0.00000000,0.00035083
333.795189,240.469337,251.705000,240.469585,251.689316,0.000000,1.000000,0.002426,0.999954,0.00000000,0.00028359
334.757066,241.431214,251.705000,241.431421,251.691499,0.000000,1.000000,0.002093,0.999962,0.00000000,0.00040925
335.718943,242.393091,251.705000,242.393265,251.693354,0.000000,1.000000,0.001795,0.999968,0.00000000,0.00020955
336.680821,243.354969,251.705000,243.355114,251.694982,0.000000,1.000000,0.001589,0.999973,0.00000000,0.00021993
337.642698,244.316846,251.705000,244.316967,251.696412,0.000000,1.000000,0.001389,0.999977,0.00000000,0.00019485
338.604575,245.278723,251.705000,245.278824,251.697664,0.000000,1.000000,0.001219,0.999980,0.00000000,0.00015867
339.566453,246.240601,251.705000,246.240684,251.698756,0.000000,1.000000,0.001042,0.999984,0.00000000,0.00021062
340.528330,247.202478,251.705000,247.202547,251.699674,0.000000,1.000000,0.000882,0.999987,0.00000000,0.00012243
341.490207,248.164355,251.705000,248.164413,251.700467,0.000000,1.000000,0.000769,0.999989,0.00000000,0.00011257
342.452085,249.126233,251.705000,249.126280,251.701156,0.000000,1.000000,0.000666,0.999990,0.00000000,0.00010149
343.413962,250.088110,251.705000,250.088149,251.701752,0.000000,1.000000,0.000577,0.999992,0.00000000,0.00008281
344.375839,251.049987,251.705000,251.050020,251.702266,0.000000,1.000000,0.000489,0.999993,0.00000000,0.00010121
345.337717,252.011865,251.705000,252.011891,251.702695,0.000000,1.000000,0.000408,0.999995,0.00000000,0.00006651
346.299594,252.973742,251.705000,252.973764,251.703058,0.000000,1.000000,0.000350,0.999996,0.00000000,0.00005373
347.261471,253.935620,251.705000,253.935637,251.703371,0.000000,1.000000,0.000300,0.999996,0.00000000,0.00004947
348.223349,254.897497,251.705000,254.897511,251.703638,0.000000,1.000000,0.000257,0.999997,0.00000000,0.00004036
349.185226,255.859374,251.705000,255.859386,251.703866,0.000000,1.000000,0.000216,0.999997,0.00000000,0.00004543
350.147103,256.821252,251.705000,256.821261,251.704055,0.000000,1.000000,0.000178,0.999998,0.00000000,0.00003366
351.108981,257.783129,251.705000,257.783137,251.704212,0.000000,1.000000,0.000150,0.999998,0.00000000,0.00002393
352.070858,258.745006,251.705000,258.745013,251.704345,0.000000,1.000000,0.000128,0.999999,0.00000000,0.00002260
353.032736,259.706884,251.705000,259.706889,251.704458,0.000000,1.000000,0.000108,0.999999,0.00000000,0.00001840
353.994613,260.668761,251.705000,260.668765,251.704554,0.000000,1.000000,0.000090,0.999999,0.00000000,0.00001907
354.956490,261.630638,251.705000,261.630642,251.704632,0.000000,1.000000,0.000073,0.999999,0.00000000,0.00001591
355.918368,262.592516,251.705000,262.592518,251.704696,0.000000,1.000000,0.000061,0.999999,0.00000000,0.00000996
356.880245,263.554393,251.705000,263.554395,251.704750,0.000000,1.000000,0.000051,1.000000,0.00000000,0.00000969
357.842122,264.516270,251.705000,264.516272,251.704795,0.000000,1.000000,0.000043,1.000000,0.00000000,0.00000786
358.804000,265.478148,251.705000,265.478149,251.704833,0.000000,1.000000,0.000036,1.000000,0.00000000,0.00000750
359.765877,266.440025,251.705000,266.440026,251.704864,0.000000,1.000000,0.000029,1.000000,0.00000000,0.00000704
360.727754,267.401902,251.705000,267.401903,251.704889,0.000000,1.000000,0.000023,1.000000,0.00000000,0.00000388
361.689632,268.363780,251.705000,268.363780,251.704909,0.000000,1.000000,0.000020,1.000000,0.00000000,0.00000392
362.651509,269.325657,251.705000,269.325658,251.704926,0.000000,1.000000,0.000016,1.000000,0.00000000,0.00000316
363.613386,270.287534,251.705000,270.287535,251.704941,0.000000,1.000000,0.000013,1.000000,0.00000000,0.00000277
364.575264,271.249412,251.705000,271.249412,251.704952,0.000000,1.000000,0.000011,1.000000,0.00000000,0.00000293
365.537141,272.211289,251.705000,272.211289,251.704961,0.000000,1.000000,0.000008,1.000000,0.00000000,0.00000142
366.499018,273.173166,251.705000,273.173167,251.704969,0.000000,1.000000,0.000007,1.000000,0.00000000,0.00000149
367.460896,274.135044,251.705000,274.135044,251.704975,0.000000,1.000000,0.000006,1.000000,0.00000000,0.00000120
368.422773,275.096921,251.705000,275.096921,251.704980,0.000000,1.000000,0.000005,1.000000,0.00000000,0.00000096
369.384650,276.058798,251.705000,276.058799,251.704984,0.000000,1.000000,0.000004,1.000000,0.00000000,0.00000115
370.346528,277.020676,251.705000,277.020676,251.704987,0.000000,1.000000,0.000003,1.000000,0.00000000,0.00000049
371.308405,277.982553,251.705000,277.982553,251.704990,0.000000,1.000000,0.000002,1.000000,0.00000000,0.00000054
372.270282,278.944431,251.705000,278.944431,251.704992,0.000000,1.000000,0.000002,1.000000,0.00000000,0.00000043
373.232160,279.906308,251.705000,279.906308,251.704993,0.000000,1.000000,0.000002,1.000000,0.00000000,0.00000032
374.194037,280.868185,251.705000,280.868185,251.704995,0.000000,1.000000,0.000001,1.000000,0.00000000,0.00000042
375.155914,281.830063,251.705000,281.830063,251.704996,0.000000,1.000000,0.000001,1.000000,0.00000000,0.00000017
376.117792,282.791940,251.705000,282.791940,251.704997,0.000000,1.000000,0.000001,1.000000,0.00000000,0.00000018
377.079669,283.753817,251.705000,283.753817,251.704997,0.000000,1.000000,0.000001,1.000000,0.00000000,0.00000014
378.041547,284.715695,251.705000,284.715695,251.704998,0.000000,1.000000,0.000001,1.000000,0.00000000,0.00000011
379.003424,285.677572,251.705000,285.677572,251.704998,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000013
379.965301,286.639449,251.705000,286.639449,251.704999,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000006
380.927179,287.601327,251.705000,287.601327,251.704999,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000006
381.889056,288.563204,251.705000,288.563204,251.704999,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000005
382.850933,289.525081,251.705000,289.525081,251.704999,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000004
383.812811,290.486959,251.705000,290.486959,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000004
384.774688,291.448836,251.705000,291.448836,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000002
385.736565,292.410713,251.705000,292.410713,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000002
386.698443,293.372591,251.705000,293.372591,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000001
387.660320,294.334468,251.705000,294.334468,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000001
388.622197,295.296345,251.705000,295.296345,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000001
389.584075,296.258223,251.705000,296.258223,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000001
390.545952,297.220100,251.705000,297.220100,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000001
391.507829,298.181977,251.705000,298.181977,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
392.469707,299.143855,251.705000,299.143855,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
393.431584,300.105732,251.705000,300.105732,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
394.393461,301.067610,251.705000,301.067610,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
395.355339,302.029487,251.705000,302.029487,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
396.317216,302.991364,251.705000,302.991364,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
397.279093,303.953242,251.705000,303.953242,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
398.240971,304.915119,251.705000,304.915119,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
399.202848,305.876996,251.705000,305.876996,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
400.164726,306.838874,251.705000,306.838874,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
401.126603,307.800751,251.705000,307.800751,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
402.088480,308.762628,251.705000,308.762628,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
403.050358,309.724506,251.705000,309.724506,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
404.012235,310.686383,251.705000,310.686383,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
404.974112,311.648260,251.705000,311.648260,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
405.935990,312.610138,251.705000,312.610138,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
406.897867,313.572015,251.705000,313.572015,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
407.859744,314.533892,251.705000,314.533892,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
408.821622,315.495770,251.705000,315.495770,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
409.783499,316.457647,251.705000,316.457647,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
410.745376,317.419524,251.705000,317.419524,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
411.707254,318.381402,251.705000,318.381402,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
412.669131,319.343279,251.705000,319.343279,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
413.631008,320.305156,251.705000,320.305156,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
414.592886,321.267034,251.705000,321.267034,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
415.554763,322.228911,251.705000,322.228911,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
416.516640,323.190788,251.705000,323.190788,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
417.478518,324.152666,251.705000,324.152666,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
418.440395,325.114543,251.705000,325.114543,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
419.402272,326.076421,251.705000,326.076421,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
420.364150,327.038298,251.705000,327.038298,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
421.326027,328.000175,251.705000,328.000175,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
422.287904,328.962053,251.705000,328.962053,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
423.249782,329.923930,251.705000,329.923930,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
424.211659,330.885807,251.705000,330.885807,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
425.173537,331.847685,251.705000,331.847685,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
426.135414,332.809562,251.705000,332.809562,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
427.097291,333.771439,251.705000,333.771439,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
428.059169,334.733317,251.705000,334.733317,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
429.021046,335.695194,251.705000,335.695194,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
429.982923,336.657071,251.705000,336.657071,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
430.944801,337.618949,251.705000,337.618949,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
431.906678,338.580826,251.705000,338.580826,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
432.868555,339.542703,251.705000,339.542703,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
433.830433,340.504581,251.705000,340.504581,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
434.792310,341.466458,251.705000,341.466458,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
435.754187,342.428335,251.705000,342.428335,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
436.716065,343.390213,251.705000,343.390213,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
437.677942,344.352090,251.705000,344.352090,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
438.639819,345.313967,251.705000,345.313967,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
439.601697,346.275845,251.705000,346.275845,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
440.563574,347.237722,251.705000,347.237722,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
441.525451,348.199599,251.705000,348.199599,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
442.487329,349.161477,251.705000,349.161477,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
443.449206,350.123354,251.705000,350.123354,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
444.411083,351.085232,251.705000,351.085232,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
445.372961,352.047109,251.705000,352.047109,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
446.334838,353.008986,251.705000,353.008986,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
447.296715,353.970864,251.705000,353.970864,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
448.258593,354.932741,251.705000,354.932741,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
449.220470,355.894618,251.705000,355.894618,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
450.182348,356.856496,251.705000,356.856496,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
451.144225,357.818373,251.705000,357.818373,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
452.106102,358.780250,251.705000,358.780250,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
453.067980,359.742128,251.705000,359.742128,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
454.029857,360.704005,251.705000,360.704005,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
454.991734,361.665882,251.705000,361.665882,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
455.953612,362.627760,251.705000,362.627760,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
456.915489,363.589637,251.705000,363.589637,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
457.877366,364.551514,251.705000,364.551514,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
458.839244,365.513392,251.705000,365.513392,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
459.801121,366.475269,251.705000,366.475269,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
460.762998,367.437146,251.705000,367.437146,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
461.724876,368.399024,251.705000,368.399024,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
462.686753,369.360901,251.705000,369.360901,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
463.648630,370.322778,251.705000,370.322778,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
464.610508,371.284656,251.705000,371.284656,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
465.572385,372.246533,251.705000,372.246533,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
466.534262,373.208411,251.705000,373.208411,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
467.496140,374.170288,251.705000,374.170288,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
468.458017,375.132165,251.705000,375.132165,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
469.419894,376.094043,251.705000,376.094043,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
470.381772,377.055920,251.705000,377.055920,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
471.343649,378.017797,251.705000,378.017797,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
472.305527,378.979675,251.705000,378.979675,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
473.267404,379.941552,251.705000,379.941552,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
474.229281,380.903429,251.705000,380.903429,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
475.191159,381.865307,251.705000,381.865307,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
476.153036,382.827184,251.705000,382.827184,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
477.114913,383.789061,251.705000,383.789061,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
478.076791,384.750939,251.705000,384.750939,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
479.038668,385.712816,251.705000,385.712816,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
480.000545,386.674693,251.705000,386.674693,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
480.962423,387.636571,251.705000,387.636571,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
481.924300,388.598448,251.705000,388.598448,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
482.886177,389.560325,251.705000,389.560325,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
483.848055,390.522203,251.705000,390.522203,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
484.809932,391.484080,251.705000,391.484080,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
485.771809,392.445957,251.705000,392.445957,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
486.733687,393.407835,251.705000,393.407835,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
487.695564,394.369712,251.705000,394.369712,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
488.657441,395.331589,251.705000,395.331589,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
489.619319,396.293467,251.705000,396.293467,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
490.581196,397.255344,251.705000,397.255344,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
491.543073,398.217222,251.705000,398.217222,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
492.504951,399.179099,251.705000,399.179099,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
493.466828,400.140976,251.705000,400.140976,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
494.428705,401.102854,251.705000,401.102854,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
495.390583,402.064731,251.705000,402.064731,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
496.352460,403.026608,251.705000,403.026608,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
497.314338,403.988486,251.705000,403.988486,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
498.276215,404.950363,251.705000,404.950363,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
499.238092,405.912240,251.705000,405.912240,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
500.199970,406.874118,251.705000,406.874118,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
501.161847,407.835995,251.705000,407.835995,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
502.123724,408.797872,251.705000,408.797872,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
503.085602,409.759750,251.705000,409.759750,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
504.047479,410.721627,251.705000,410.721627,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
505.009356,411.683504,251.705000,411.683504,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
505.971234,412.645382,251.705000,412.645382,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
506.933111,413.607259,251.705000,413.607259,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
507.894988,414.569136,251.705000,414.569136,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
508.856866,415.531014,251.705000,415.531014,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
509.818743,416.492891,251.705000,416.492891,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
510.780620,417.454768,251.705000,417.454768,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
511.742498,418.416646,251.705000,418.416646,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
512.704375,419.378523,251.705000,419.378523,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
513.666252,420.340401,251.705000,420.340401,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
514.628130,421.302278,251.705000,421.302278,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
515.590007,422.264155,251.705000,422.264155,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
516.551884,423.226033,251.705000,423.226033,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
517.513762,424.187910,251.705000,424.187910,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
518.475639,425.149787,251.705000,425.149787,251.705000,0.000000,1.000000,0.000000,1.000000,0.00000000,0.00000000
519.437517,426.111665,251.705000,426.111665,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
520.399394,427.073542,251.705000,427.073542,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
521.361271,428.035419,251.705000,428.035419,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
522.323149,428.997297,251.705000,428.997297,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
523.285026,429.959174,251.705000,429.959174,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
524.246903,430.921051,251.705000,430.921051,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
525.208781,431.882929,251.705000,431.882929,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
526.170658,432.844806,251.705000,432.844806,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
527.132535,433.806683,251.705000,433.806683,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
528.094413,434.768561,251.705000,434.768561,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
529.056290,435.730438,251.705000,435.730438,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
530.018167,436.692315,251.705000,436.692315,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
530.980045,437.654193,251.705000,437.654193,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
531.941922,438.616070,251.705000,438.616070,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
532.903799,439.577947,251.705000,439.577947,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
533.865677,440.539825,251.705000,440.539825,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
534.827554,441.501702,251.705000,441.501702,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
535.789431,442.463579,251.705000,442.463579,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
536.751309,443.425457,251.705000,443.425457,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
537.713186,444.387334,251.705000,444.387334,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
538.675063,445.349212,251.705000,445.349212,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
539.636941,446.311089,251.705000,446.311089,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
540.598818,447.272966,251.705000,447.272966,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
541.560695,448.234844,251.705000,448.234844,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
542.522573,449.196721,251.705000,449.196721,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
543.484450,450.158598,251.705000,450.158598,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
544.446328,451.120476,251.705000,451.120476,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
545.408205,452.082353,251.705000,452.082353,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
546.370082,453.044230,251.705000,453.044230,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
547.331960,454.006108,251.705000,454.006108,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
548.293837,454.967985,251.705000,454.967985,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
549.255714,455.929862,251.705000,455.929862,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
550.217592,456.891740,251.705000,456.891740,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
551.179469,457.853617,251.705000,457.853617,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
552.141346,458.815494,251.705000,458.815494,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
553.103224,459.777372,251.705000,459.777372,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
554.065101,460.739249,251.705000,460.739249,251.705000,0.000000,1.000000,-0.000000,1.000000,0.00000000,0.00000000
